target,type,feature,rho,perm_p,loo_r2cv,loo_rmse,loo_mae,rho_partial_uamag,q_fdr
snap_hyper,cont,jerk_acf_dom_period_s,0.46052241409760114,0.024229999999999974,-0.039237005836987526,4.512250145671928,3.8143802600555694,,0.5490014814814805
snap_hyper,cont,jerk_acf_dom_peak,-0.04797899576607047,0.82191,-0.19105662308976434,4.830611048656995,4.11511786768673,,0.9802299111900534
snap_hyper,cont,jerk_peak_rate_min,0.15761665797986732,0.45862,-0.035443700155108226,4.504007564034086,3.850267519277342,,0.902397928802589
snap_hyper,cont,jerk_peak_ipi_med_s,0.21115539060162616,0.3188,-0.06258724342358546,4.562660607182673,4.012494571800742,,0.8248102127659575
snap_hyper,cont,jerk_peak_ipi_cv,-0.06250474677781657,0.76978,-0.5577302895943406,5.524360336655903,4.483206543555637,,0.9776737474949899
snap_hyper,cont,jerk_peak_amp_med,-0.07967154342806197,0.7077899999999999,-0.09805827417690405,4.638190270563894,3.9850546190388747,,0.9776737474949899
snap_hyper,cont,jerk_peak_amp_cv,0.10520165126688846,0.62167,-0.061011726048236126,4.559276782590859,3.9565834003870664,,0.976899393939394
snap_hyper,cont,rec_dur_min,-0.05414143558923548,0.79913,-0.17312898924570508,4.79411833339544,4.033795237034514,,0.9776737474949899
snap_hyper,cont,switch_per_min_w0.5_p10,0.22404870499935658,0.28893,-0.03709861466843978,4.50760542821276,4.095808761494313,,0.8063461818181817
snap_hyper,cont,act_bout_median_w0.5_p10,0.06722895954301844,0.75449,-0.04844414147097931,4.532194242798099,3.8716015328485334,,0.9776737474949899
snap_hyper,cont,stl_bout_median_w0.5_p10,-0.33264202121494874,0.11246,-0.20194339682082552,4.852637768978917,4.116118179790653,,0.7122466666666667
snap_hyper,cont,act_bout_cv_w0.5_p10,-0.10300077990147238,0.62889,-0.003966851916123559,4.4350196981080305,3.9158840427378947,,0.976899393939394
snap_hyper,cont,stl_bout_cv_w0.5_p10,0.2751089206770096,0.19130000000000003,-0.6851027861629677,5.745780941785778,4.487048696367231,,0.7652826229508196
snap_hyper,cont,frac_act_short_w0.5_p10,0.045778124400654395,0.82943,-0.06012400853924427,4.557369076644717,3.9290345263291986,,0.9802299111900534
snap_hyper,cont,within_win_sd_w0.5,-0.07218858078564731,0.73515,-0.08264912410763348,4.605531219244914,3.97246809759208,,0.9776737474949899
snap_hyper,cont,switch_per_min_w0.5_p20,0.31780582516608147,0.12992000000000004,0.055138675676145055,4.302490325006215,3.546948123708565,,0.723133090909091
snap_hyper,cont,act_bout_median_w0.5_p20,0.023587025917692746,0.91108,-0.0644127353813595,4.566578180107389,3.9801097768763944,,0.9804188318584071
snap_hyper,cont,stl_bout_median_w0.5_p20,-0.33770749821121604,0.10646999999999995,0.05979802336964035,4.2918688862170935,3.4485432049301203,,0.7077759999999997
snap_hyper,cont,act_bout_cv_w0.5_p20,-0.3477376757357401,0.09641999999999995,-0.010512880450150641,4.449454734543878,3.746831099183481,,0.6979839999999997
snap_hyper,cont,stl_bout_cv_w0.5_p20,0.367985692297568,0.07689999999999997,-0.8755952439889385,6.061853377314194,4.550662519030359,,0.6740114285714286
snap_hyper,cont,frac_act_short_w0.5_p20,0.07923136915497876,0.7093,-0.08971046099391988,4.620526082728447,3.956628474212554,,0.9776737474949899
snap_hyper,cont,switch_per_min_w0.5_p30,0.31736565089299823,0.13038000000000005,0.11160203173325678,4.171955279788241,3.376135182348019,,0.723133090909091
snap_hyper,cont,act_bout_median_w0.5_p30,-0.1705605790688077,0.42223999999999995,0.04927219270732486,4.315826371393728,3.6701156765402163,,0.8813094880546075
snap_hyper,cont,stl_bout_median_w0.5_p30,-0.4246591422768084,0.039329999999999976,0.1538410582554124,4.071569385779312,3.447865314815502,,0.6414400000000001
snap_hyper,cont,act_bout_cv_w0.5_p30,-0.10256060562838917,0.6304000000000001,-0.09186459190268592,4.625090737469786,3.9010715281500645,,0.976899393939394
snap_hyper,cont,stl_bout_cv_w0.5_p30,0.26234386675759636,0.21284000000000003,-0.09706536940012778,4.636092784974649,4.0835881097982165,,0.7652826229508196
snap_hyper,cont,frac_act_short_w0.5_p30,0.2671857837615117,0.20448,0.054494011059034064,4.303957836830853,3.60988121455199,,0.7652826229508196
snap_hyper,cont,switch_per_min_w0.5_p40,0.3244084392623297,0.12178,0.10433134762929308,4.188992216570891,3.444664904060184,,0.723133090909091
snap_hyper,cont,act_bout_median_w0.5_p40,-0.21635230330547683,0.30674,-0.041945446705726974,4.518126192402012,3.832186602126446,,0.8188522943722943
snap_hyper,cont,stl_bout_median_w0.5_p40,-0.06043441643536097,0.77723,-0.08441015697858623,4.60927536692893,3.9879134131701135,,0.9776737474949899
snap_hyper,cont,act_bout_cv_w0.5_p40,-0.1289710620133821,0.54433,-0.316500368040747,5.078627483486013,4.1609302827247925,,0.9373818591549297
snap_hyper,cont,stl_bout_cv_w0.5_p40,0.11268461390930312,0.59677,-0.04365564235426711,4.52183258209443,3.954598946702222,,0.9753660215053763
snap_hyper,cont,frac_act_short_w0.5_p40,0.3054809455197514,0.14592000000000005,0.020324889208444774,4.381036823067471,3.7154168936322853,,0.7393280000000002
snap_hyper,cont,switch_per_min_w0.5_p50,0.32000669653149755,0.12722,0.07658478506682631,4.253381905314003,3.4931908220244776,,0.723133090909091
snap_hyper,cont,act_bout_median_w0.5_p50,-0.15264182214564917,0.47399,-0.11431200570807976,4.672391992571553,4.084071695988968,,0.911980759493671
snap_hyper,cont,stl_bout_median_w0.5_p50,-0.15133396735281748,0.47775999999999996,-0.09960845762027382,4.641463097738501,3.9937678765345983,,0.9134530817610063
snap_hyper,cont,act_bout_cv_w0.5_p50,0.02641045638499292,0.8996500000000001,-0.2918178071024853,5.030793597516515,4.2188654300345485,,0.9802299111900534
snap_hyper,cont,stl_bout_cv_w0.5_p50,-0.23417271328027056,0.26696,-0.02139376914668434,4.473345766933414,3.969732534213151,,0.7985960784313726
snap_hyper,cont,frac_act_short_w0.5_p50,0.23153166764177124,0.27251000000000003,-0.0058901021749817595,4.439265640946859,3.813296510594108,,0.804301359223301
snap_hyper,cont,switch_per_min_w0.5_p60,0.2297709705494384,0.27649,-0.002392572754824407,4.43154114786698,3.637033792469276,,0.8063461818181817
snap_hyper,cont,act_bout_median_w0.5_p60,-0.03661436879664469,0.8623000000000001,-0.13480539313704565,4.715161383288818,4.054829949566792,,0.9802299111900534
snap_hyper,cont,stl_bout_median_w0.5_p60,-0.07455070250948985,0.7271000000000001,-0.2134578734428063,4.875826215743042,4.123430187401724,,0.9776737474949899
snap_hyper,cont,act_bout_cv_w0.5_p60,0.03565411611974044,0.86538,-0.29571106699092176,5.038368757060622,4.219562751141621,,0.9802299111900534
snap_hyper,cont,stl_bout_cv_w0.5_p60,-0.0836331118858109,0.69389,-0.028330066730331893,4.488509339409708,3.973934573121911,,0.9776737474949899
snap_hyper,cont,frac_act_short_w0.5_p60,0.06626063415075427,0.7573300000000001,-0.01921171242696662,4.46856489135681,3.7917676202632618,,0.9776737474949899
snap_hyper,cont,switch_per_min_w0.5_p70,0.2500189871112663,0.23514000000000002,-0.008675466071565774,4.44540767486812,3.677149396100365,,0.7674130481283422
snap_hyper,cont,act_bout_median_w0.5_p70,-0.34927005779479864,0.09477000000000002,0.0764321832565682,4.253733343623671,3.4887057020062975,,0.6979839999999997
snap_hyper,cont,stl_bout_median_w0.5_p70,-0.05600373669397249,0.7927,-0.13904084749690804,4.7239524285474666,4.047631646833203,,0.9776737474949899
snap_hyper,cont,act_bout_cv_w0.5_p70,0.04181655594290545,0.8435900000000001,-0.3194101821258266,5.084236940729121,4.270247438374309,,0.9802299111900534
snap_hyper,cont,stl_bout_cv_w0.5_p70,-0.08231258906656126,0.6984,-0.035894037043947336,4.504986902776106,3.980744555259657,,0.9776737474949899
snap_hyper,cont,frac_act_short_w0.5_p70,0.14116297771315606,0.50785,0.01325455911026685,4.396817406597502,3.5591831667687366,,0.9230659587020649
snap_hyper,cont,switch_per_min_w0.5_p80,0.08143224052039483,0.7016,-0.1180793515121954,4.680283706657753,3.9844344056901844,,0.9776737474949899
snap_hyper,cont,act_bout_median_w0.5_p80,-0.29084165020998665,0.16757,0.031818562525785965,4.355261559034595,3.804783858358064,,0.7652826229508196
snap_hyper,cont,stl_bout_median_w0.5_p80,0.14371657754010694,0.49959,-0.0711548840098224,4.581018042945029,3.863343399720351,,0.9201923867069488
snap_hyper,cont,act_bout_cv_w0.5_p80,0.055021784135401916,0.7959700000000001,-0.1290466634208205,4.703182291461514,4.0699219314406205,,0.9776737474949899
snap_hyper,cont,stl_bout_cv_w0.5_p80,-0.18003127769103505,0.39603,-0.2181696468154053,4.885283293083062,4.219863712966529,,0.8745727536231883
snap_hyper,cont,frac_act_short_w0.5_p80,0.0944741532976827,0.65838,-0.3102808840115636,5.06661691467843,4.2316009077227745,,0.9776737474949899
snap_hyper,cont,switch_per_min_w0.5_p90,0.005282091276998584,0.97892,-0.07404254192884752,4.587188723681865,3.9916515492450046,,0.990545936981758
snap_hyper,cont,act_bout_median_w0.5_p90,-0.4576645027450743,0.025429999999999953,0.14953844291056584,4.081907977481305,3.2824074074074083,,0.5521942857142846
snap_hyper,cont,stl_bout_median_w0.5_p90,0.03652942232893821,0.86388,-0.13599297349711703,4.717627959867168,4.077121851612656,,0.9802299111900534
snap_hyper,cont,act_bout_cv_w0.5_p90,0.14701820720979392,0.48907999999999996,-0.02143067480628491,4.473426583113159,3.879549423932145,,0.9187865443425076
snap_hyper,cont,stl_bout_cv_w0.5_p90,-0.10432130272072203,0.62471,-0.0407000128127184,4.515425134487626,3.8605097590993354,,0.976899393939394
snap_hyper,cont,frac_act_short_w0.5_p90,0.016258959912173746,0.93937,-0.09820728355640873,4.638504967162843,4.055475513839667,,0.9847188965517242
snap_hyper,cont,switch_per_min_w1_p10,0.2354932360995202,0.26419000000000004,-0.06693456612833626,4.571984599946047,4.012574484107259,,0.7985960784313726
snap_hyper,cont,act_bout_median_w1_p10,0.14689772368275303,0.49036,-0.04505842209557209,4.524870463967689,3.8418086323278082,,0.9187865443425076
snap_hyper,cont,stl_bout_median_w1_p10,-0.03758729890253998,0.85936,-0.10890938266167094,4.661051432594194,4.053614481521321,,0.9802299111900534
snap_hyper,cont,act_bout_cv_w1_p10,-0.35125906992040584,0.09267999999999998,0.04215207734586224,4.331957098930075,3.7780608243802263,,0.6979839999999997
snap_hyper,cont,stl_bout_cv_w1_p10,0.19631772579511403,0.35439,-0.24568818420456684,4.940154582486106,4.155430765570657,,0.856064
snap_hyper,cont,frac_act_short_w1_p10,-0.09619899376704191,0.65249,-0.06129408625968691,4.559883407704933,3.9069999118637013,,0.9776737474949899
snap_hyper,cont,within_win_sd_w1,-0.10124008280913953,0.63489,-0.09568581638209706,4.633176938805992,3.9817295096309944,,0.976899393939394
snap_hyper,cont,switch_per_min_w1_p20,0.26366438957684596,0.21057000000000003,0.07549678190908693,4.255886916353699,3.4923284757890283,,0.7652826229508196
snap_hyper,cont,act_bout_median_w1_p20,0.032867159923130114,0.87715,-0.07293939720947162,4.5848323770525266,3.9969928005048505,,0.9802299111900534
snap_hyper,cont,stl_bout_median_w1_p20,-0.4926418723346371,0.015229999999999966,0.16922639966143782,4.034383786958107,3.2813824502994415,,0.5241599999999984
snap_hyper,cont,act_bout_cv_w1_p20,-0.1060819998130549,0.6188199999999999,-0.03340859715870903,4.4995792075792505,3.959704305286104,,0.976899393939394
snap_hyper,cont,stl_bout_cv_w1_p20,0.2619036924845131,0.21362000000000003,-0.21149317178076177,4.871877407644302,4.178946763925916,,0.7652826229508196
snap_hyper,cont,frac_act_short_w1_p20,0.061197529215646806,0.7741,-0.08847029901442527,4.6178961033703105,3.974754454766449,,0.9776737474949899
snap_hyper,cont,switch_per_min_w1_p30,0.2865534517771732,0.17347999999999997,0.07446129250519429,4.258269651435966,3.494877270813751,,0.7652826229508196
snap_hyper,cont,act_bout_median_w1_p30,-0.17983059397847934,0.39701,-0.017865825517281664,4.465613507611174,3.850194800003141,,0.8745727536231883
snap_hyper,cont,stl_bout_median_w1_p30,-0.1922101872734112,0.36517,0.012679434800522027,4.398098561854558,3.6982960326298446,,0.856064
snap_hyper,cont,act_bout_cv_w1_p30,-0.012324879646330028,0.95239,-0.05003497247720223,4.535631346384922,3.8679240566656996,,0.9881452559726961
snap_hyper,cont,stl_bout_cv_w1_p30,0.15890291258304073,0.45502,-0.022824685231304764,4.476478125048771,3.8597674767387358,,0.9011471009771986
snap_hyper,cont,frac_act_short_w1_p30,0.3018050811318409,0.15147,0.027125402916442276,4.365804638347379,3.6642191744093786,,0.7468266666666664
snap_hyper,cont,switch_per_min_w1_p40,0.36050272965515334,0.08343,0.09571798217796523,4.209086137272364,3.577717818414212,,0.6979839999999997
snap_hyper,cont,act_bout_median_w1_p40,-0.18303547878031373,0.38885000000000003,-0.0894329185792091,4.619937635761644,4.028479406087942,,0.8691941176470589
snap_hyper,cont,stl_bout_median_w1_p40,-0.004772175973634961,0.9824,-0.0648595776983878,4.567536608260496,3.981065282647132,,0.990545936981758
snap_hyper,cont,act_bout_cv_w1_p40,-0.0035213941846657226,0.98573,-0.11982741518953266,4.6839409777688035,3.991921321160562,,0.99188
snap_hyper,cont,stl_bout_cv_w1_p40,-0.02244888792724398,0.91472,-0.07658267325041535,4.59260991516049,3.9706574633461265,,0.9810559999999999
snap_hyper,cont,frac_act_short_w1_p40,0.1899765025651194,0.37078,0.001996556742497768,4.42182841300156,3.7931492143434262,,0.856064
snap_hyper,cont,switch_per_min_w1_p50,0.269826829400011,0.19979000000000002,0.0350991772976037,4.3478765489436055,3.6631740482219777,,0.7652826229508196
snap_hyper,cont,act_bout_median_w1_p50,-0.25437972024416416,0.22801000000000005,-0.062241226446446474,4.5619176627388445,3.9452410964336777,,0.7652826229508196
snap_hyper,cont,stl_bout_median_w1_p50,0.02475712221520199,0.90614,-0.11958179798172486,4.683427273791022,4.043096535573405,,0.9802299111900534
snap_hyper,cont,act_bout_cv_w1_p50,-0.046218298673737605,0.8278099999999999,-0.24787404547035963,4.944487030885138,4.111335688742327,,0.9802299111900534
snap_hyper,cont,stl_bout_cv_w1_p50,-0.10256060562838917,0.6304000000000001,-0.03393415846973369,4.500723239166919,3.9310034784117094,,0.976899393939394
snap_hyper,cont,frac_act_short_w1_p50,0.23901463028418593,0.25705999999999996,-0.019718655086893744,4.46967605625564,3.862942927299258,,0.7985960784313726
snap_hyper,cont,switch_per_min_w1_p60,0.1870740660603665,0.37741,-0.007907389695528844,4.443714829660318,3.6761698331807295,,0.8581614869888475
snap_hyper,cont,act_bout_median_w1_p60,-0.13996812763888175,0.5120899999999999,-0.1528445479273306,4.752490322160421,4.0378740061304415,,0.9230659587020649
snap_hyper,cont,stl_bout_median_w1_p60,0.156293984430071,0.46242000000000005,-0.12840890061577404,4.701853764248908,4.077709410820828,,0.906939870967742
snap_hyper,cont,act_bout_cv_w1_p60,0.05942352686623407,0.78061,-0.2439242206545713,4.936655576925243,4.160468210022963,,0.9776737474949899
snap_hyper,cont,stl_bout_cv_w1_p60,-0.16022343540229037,0.45101,-0.061784245032230345,4.5609362774401525,4.066736726606428,,0.8990625573770492
snap_hyper,cont,frac_act_short_w1_p60,0.128558838352294,0.5458799999999999,-0.025713332771575947,4.4827948725400635,3.756552058532242,,0.9373818591549297
snap_hyper,cont,switch_per_min_w1_p70,0.11004356827080383,0.60581,-0.03804351938435646,4.509658409410209,3.748045855001426,,0.976899393939394
snap_hyper,cont,act_bout_median_w1_p70,-0.26203394173703815,0.21362000000000003,0.025798932752162718,4.368779912334015,3.6559710256693787,,0.7652826229508196
snap_hyper,cont,stl_bout_median_w1_p70,-0.024663552420491303,0.90614,-0.15908952587503133,4.765345096307044,4.10536365773022,,0.9802299111900534
snap_hyper,cont,act_bout_cv_w1_p70,0.055902132681568344,0.7927,-0.25948816356344406,4.967443216772131,4.217632599219395,,0.9776737474949899
snap_hyper,cont,stl_bout_cv_w1_p70,-0.177830406325619,0.40188999999999997,-0.7504043159685605,5.856053745011035,4.577374219959558,,0.8751635862068965
snap_hyper,cont,frac_act_short_w1_p70,0.029491676296575425,0.88832,-0.011604452473989335,4.451857271654626,3.709458181906552,,0.9802299111900534
snap_hyper,cont,switch_per_min_w1_p80,0.08275276333964449,0.69687,-0.12105734982113514,4.686512516991827,3.9273940205597175,,0.9776737474949899
snap_hyper,cont,act_bout_median_w1_p80,-0.10528657557508712,0.62167,-0.0618735670239412,4.561128116482185,3.9156578137244886,,0.976899393939394
snap_hyper,cont,stl_bout_median_w1_p80,0.03832442067736185,0.85635,-0.12310431101022745,4.690789164465094,4.0848075561313,,0.9802299111900534
snap_hyper,cont,act_bout_cv_w1_p80,0.06778683805481515,0.75142,-0.11598943965477582,4.67590747186152,4.0133139707816445,,0.9776737474949899
snap_hyper,cont,stl_bout_cv_w1_p80,-0.16550552667928897,0.43567,-0.09342788048721729,4.628400564267015,4.053690625295142,,0.8915769127516777
snap_hyper,cont,frac_act_short_w1_p80,0.07412674994660212,0.72853,-0.23381281611508942,4.916550504025446,4.118840277150764,,0.9776737474949899
snap_hyper,cont,switch_per_min_w1_p90,-0.08495363470506055,0.68945,-0.09251225465040047,4.626462269671836,4.0302712245394545,,0.9776737474949899
snap_hyper,cont,act_bout_median_w1_p90,0.04550664448559208,0.83087,-0.15219136053743454,4.7511437804306755,4.159281440781441,,0.9802299111900534
snap_hyper,cont,stl_bout_median_w1_p90,0.11580497639663555,0.58733,-0.07277995572228613,4.584491705596998,3.8235034754561226,,0.9699330081300812
snap_hyper,cont,act_bout_cv_w1_p90,0.2015998170721126,0.34123000000000003,-0.02415868986803238,4.4793963654971725,3.8703224677531316,,0.846429918699187
snap_hyper,cont,stl_bout_cv_w1_p90,-0.059863701139317285,0.77883,-0.154309575264596,4.755509080272719,4.057835351587127,,0.9776737474949899
snap_hyper,cont,frac_act_short_w1_p90,-0.036462755852246516,0.86388,-0.01713319419576309,4.46400610653452,3.8576939716051473,,0.9802299111900534
snap_hyper,cont,switch_per_min_w2_p10,0.2865534517771732,0.17347999999999997,-0.09036391985084347,4.621911253969839,4.022491524031356,,0.7652826229508196
snap_hyper,cont,act_bout_median_w2_p10,-0.05772560913900962,0.78633,-0.0931586918409153,4.627830801232679,4.015091406155523,,0.9776737474949899
snap_hyper,cont,stl_bout_median_w2_p10,-0.35228166035150804,0.09175,0.05628165435371202,4.29988722195231,3.7471509971509973,,0.6979839999999997
snap_hyper,cont,act_bout_cv_w2_p10,-0.31428443098141573,0.13429999999999997,0.04156333872357487,4.3332882072493994,3.6414705891071506,,0.7290571428571427
snap_hyper,cont,stl_bout_cv_w2_p10,0.38647301176706306,0.06272,-0.18892309052876244,4.8262825871513035,4.081311800490773,,0.6700704477611942
snap_hyper,cont,frac_act_short_w2_p10,0.04336659444418137,0.83895,-0.10634851901251907,4.655666314283505,4.031246092884303,,0.9802299111900534
snap_hyper,cont,within_win_sd_w2,-0.17474918641403647,0.4102,-0.10426755518293351,4.651285762827104,3.98697041109453,,0.8751635862068965
snap_hyper,cont,switch_per_min_w2_p20,0.23417271328027056,0.26696,0.06405353441703387,4.28214501336707,3.5439599563955704,,0.7985960784313726
snap_hyper,cont,act_bout_median_w2_p20,-0.10496991568912764,0.62312,-0.11622763448654916,4.676406453988842,4.017541751088298,,0.976899393939394
snap_hyper,cont,stl_bout_median_w2_p20,-0.14866882000714118,0.48548,-0.050170103013843725,4.535923185512358,3.8387482015665633,,0.9187865443425076
snap_hyper,cont,act_bout_cv_w2_p20,-0.2649849123960956,0.20867000000000002,-0.1251010706267297,4.694957174004684,4.08605899657766,,0.7652826229508196
snap_hyper,cont,stl_bout_cv_w2_p20,0.17959110341795184,0.39701,-0.034464283189608036,4.501876909771274,3.9515723207360427,,0.8745727536231883
snap_hyper,cont,frac_act_short_w2_p20,-0.014525751011746106,0.9443,-0.08818080833796982,4.6172819723432665,3.9862705935142926,,0.9863678902229847
snap_hyper,cont,switch_per_min_w2_p30,0.35037872137423937,0.09348000000000001,0.12068806811186394,4.150566240571259,3.5195617552252956,,0.6979839999999997
snap_hyper,cont,act_bout_median_w2_p30,-0.39893487577311965,0.053710000000000035,0.030887153190633065,4.3573559785151215,3.6400484709945733,,0.6414400000000001
snap_hyper,cont,stl_bout_median_w2_p30,-0.3017612262100765,0.15147,0.0722774453902828,4.26329047373845,3.5515741616900693,,0.7468266666666664
snap_hyper,cont,act_bout_cv_w2_p30,-0.17342866359478684,0.41381999999999997,-0.04510308068492197,4.524967143812982,3.9497321237773284,,0.8751635862068965
snap_hyper,cont,stl_bout_cv_w2_p30,0.07615014924339625,0.7207399999999999,-0.05249157214119338,4.54093389411899,3.9067305637524066,,0.9776737474949899
snap_hyper,cont,frac_act_short_w2_p30,0.3264602008158425,0.11943999999999999,0.02711073619471671,4.365837546905482,3.700487397535923,,0.723133090909091
snap_hyper,cont,switch_per_min_w2_p40,0.30680146833900107,0.14427,0.06459812025469325,4.280899036735485,3.732072651061101,,0.7393280000000002
snap_hyper,cont,act_bout_median_w2_p40,-0.22776492541820503,0.28119000000000005,-0.05426845263029745,4.5447654184785895,3.93373183449315,,0.8063461818181817
snap_hyper,cont,stl_bout_median_w2_p40,0.056986273239890604,0.78947,-0.11530533577039637,4.674474081580256,4.032229702934603,,0.9776737474949899
snap_hyper,cont,act_bout_cv_w2_p40,0.07438945215106339,0.7271000000000001,-0.07472496173211374,4.588645784840723,3.8980851066086735,,0.9776737474949899
snap_hyper,cont,stl_bout_cv_w2_p40,-0.00660261409624823,0.97393,-0.08918387792852389,4.619409554584772,4.0009179836915845,,0.990545936981758
snap_hyper,cont,frac_act_short_w2_p40,0.19191598306428187,0.36517,-0.04231804583586274,4.518933959939729,3.8033779140088466,,0.856064
snap_hyper,cont,switch_per_min_w2_p50,0.2592626468460138,0.21840000000000004,0.05846767573630651,4.294904223008748,3.6540994122734642,,0.7652826229508196
snap_hyper,cont,act_bout_median_w2_p50,-0.052359219335806444,0.80696,-0.03473984728995694,4.5024764824562995,3.894676478280212,,0.9802299111900534
snap_hyper,cont,stl_bout_median_w2_p50,-0.014482453211816392,0.94581,-0.05342897819300574,4.542955644998532,3.9150453267622396,,0.9863678902229847
snap_hyper,cont,act_bout_cv_w2_p50,0.043577253035238316,0.83741,-0.11099605953907421,4.6654348101739584,3.9764710710073996,,0.9802299111900534
snap_hyper,cont,stl_bout_cv_w2_p50,-0.02905150202349221,0.89014,-0.05288996435898419,4.541793236659732,3.9108020000143298,,0.9802299111900534
snap_hyper,cont,frac_act_short_w2_p50,0.19147580879119866,0.36628000000000005,-0.016790666754009864,4.463254399014091,3.8562045708874364,,0.856064
snap_hyper,cont,switch_per_min_w2_p60,0.23813428173801948,0.25882000000000005,0.05548488729409873,4.301702003707735,3.49747287994384,,0.7985960784313726
snap_hyper,cont,act_bout_median_w2_p60,-0.2790940559633091,0.18518999999999997,-0.014590483362319162,4.458422875417228,3.899169152764292,,0.7652826229508196
snap_hyper,cont,stl_bout_median_w2_p60,-0.12825353636273681,0.54732,-0.021849974557561547,4.474344665095564,3.732795049990975,,0.9373818591549297
snap_hyper,cont,act_bout_cv_w2_p60,0.12236844791713386,0.5652699999999999,-0.19904048551827125,4.846774226285828,4.160633197165168,,0.9441872527472527
snap_hyper,cont,stl_bout_cv_w2_p60,-0.15802256403687429,0.4577,-0.05269856515383187,4.541380403811749,4.020646285738846,,0.902397928802589
snap_hyper,cont,frac_act_short_w2_p60,0.21480504526460908,0.31006999999999996,0.020713128171607087,4.380168648648577,3.7197281705459786,,0.8188522943722943
snap_hyper,cont,switch_per_min_w2_p70,0.11136409109005348,0.6013299999999999,-0.03446524281360119,4.501878997860812,3.708935366377659,,0.976899393939394
snap_hyper,cont,act_bout_median_w2_p70,-0.06145011174004192,0.7741,-0.03719382499267643,4.507812332705152,3.8566051826606937,,0.9776737474949899
snap_hyper,cont,stl_bout_median_w2_p70,0.13361183313287506,0.53106,-0.1572769883829146,4.761617711238305,4.136025088707375,,0.9323190804597702
snap_hyper,cont,act_bout_cv_w2_p70,0.12853088774029886,0.5458799999999999,-0.19031052684115424,4.829097826991059,4.15105876716525,,0.9373818591549297
snap_hyper,cont,stl_bout_cv_w2_p70,-0.2328521904610209,0.26988,-0.14353097757782884,4.733254245204653,4.1380432210152405,,0.8004245853658537
snap_hyper,cont,frac_act_short_w2_p70,0.10652217408613811,0.61748,0.01455964120211628,4.393908801179615,3.602699112638016,,0.976899393939394
snap_hyper,cont,switch_per_min_w2_p80,0.036974638938990084,0.8607899999999999,-0.1219095854437815,4.68829353833425,3.9556814588915565,,0.9802299111900534
snap_hyper,cont,act_bout_median_w2_p80,0.025663705534492876,0.90307,-0.21703698024683282,4.883011571763644,4.139641850521747,,0.9802299111900534
snap_hyper,cont,stl_bout_median_w2_p80,0.10669069453613812,0.61748,-0.03450031773155904,4.5019553183071235,3.857472909384088,,0.976899393939394
snap_hyper,cont,act_bout_cv_w2_p80,0.11268461390930312,0.59677,-0.09678245804651153,4.635494968339523,4.043609986307536,,0.9753660215053763
snap_hyper,cont,stl_bout_cv_w2_p80,-0.07438945215106339,0.7271000000000001,-0.04091022020691826,4.51588113901064,4.004034196398695,,0.9776737474949899
snap_hyper,cont,frac_act_short_w2_p80,0.03301307048124115,0.87554,-0.17418052164186504,4.796266452498008,4.010155777701928,,0.9802299111900534
snap_hyper,cont,switch_per_min_w2_p90,-0.03389341902740758,0.8722799999999999,-0.10381829638114493,4.65033950499415,4.053182815884057,,0.9802299111900534
snap_hyper,cont,act_bout_median_w2_p90,-0.06333004963811235,0.76831,0.004522967296203717,4.416228015037041,3.7615283267457182,,0.9776737474949899
snap_hyper,cont,stl_bout_median_w2_p90,0.10104613423572058,0.63627,-0.12065208179840337,4.685665341178867,3.9862472691922672,,0.976899393939394
snap_hyper,cont,act_bout_cv_w2_p90,0.13381297901729747,0.52969,-0.051529001324061685,4.538856931982212,3.9514535623466664,,0.9323190804597702
snap_hyper,cont,stl_bout_cv_w2_p90,-0.060303875412400496,0.77723,-0.142189844993593,4.730477851768768,4.0637291265533255,,0.9776737474949899
snap_hyper,cont,frac_act_short_w2_p90,0.009494664464292877,0.96399,-0.07768070322353271,4.594951369421773,3.919955519888365,,0.990545936981758
snap_hyper,cont,switch_per_min_w5_p10,0.12060775082480099,0.57133,-0.0556643351899353,4.547773125036301,3.9956775685117543,,0.9490946448087433
snap_hyper,cont,act_bout_median_w5_p10,-0.08830401618915854,0.67901,-0.07808069081817748,4.595804012061123,4.057328072296646,,0.9776737474949899
snap_hyper,cont,stl_bout_median_w5_p10,-0.2849259307717295,0.17606999999999995,0.005785548672775032,4.413426535860685,3.9305852644087937,,0.7652826229508196
snap_hyper,cont,act_bout_cv_w5_p10,-0.07703049778956268,0.71741,-0.09141279877714137,4.6241337504870845,4.012138462192669,,0.9776737474949899
snap_hyper,cont,stl_bout_cv_w5_p10,0.48771309457620254,0.01637999999999995,0.005596052572986343,4.413847112762977,3.851549804325604,,0.5241599999999984
snap_hyper,cont,frac_act_short_w5_p10,-0.016293533789906504,0.93787,-0.043571291828864656,4.5216498462159995,3.9036395783747224,,0.9847188965517242
snap_hyper,cont,within_win_sd_w5,-0.2632242153037628,0.21114,-0.08382514283590181,4.6080319005930654,3.9673241996254753,,0.7652826229508196
snap_hyper,cont,switch_per_min_w5_p20,0.2553010783882649,0.22555999999999998,0.00900585196102377,4.406273099584374,3.750947726591026,,0.7652826229508196
snap_hyper,cont,act_bout_median_w5_p20,-0.27702251635156194,0.18854000000000004,-0.00283512924592344,4.432519302999657,3.8211193481678425,,0.7652826229508196
snap_hyper,cont,stl_bout_median_w5_p20,-0.13938556364591845,0.51339,-0.03142881615341464,4.495267044855434,3.8170902687617025,,0.9230659587020649
